Feature,MI_Score
F1513,0.00167028406652725
F2021,0.001668699683788799
F1000,0.0016685983052424636
F1709,0.0016678155876208578
F3603,0.0016673441509056364
F1545,0.0016639747916370462
F970,0.0016628374921757727
F630,0.0016612575305428035
F99,0.001659392139928606
F3379,0.0016576006511651586
F3184,0.0016574133357937226
F1954,0.001653765868177115
F2175,0.0016535601948086676
F136,0.0016534334652239524
F609,0.0016528994643296713
F3618,0.0016504406133631688
F1583,0.0016485847087189809
F1785,0.0016468653001955325
F1651,0.001646679880868973
F445,0.0016464925986648948
F3663,0.0016393961723446537
F3782,0.0016377297720934214
F3000,0.0016375828858701258
F2218,0.0016348132732987297
F3436,0.0016342775198334714
F628,0.0016319031487515012
F3533,0.0016303740365997132
F275,0.0016290773585828644
F529,0.001626647632495093
F3632,0.0016261105501291784
F2892,0.001623714100910334
F1369,0.0016220354213528632
F3340,0.0016219650312782052
F1977,0.0016214082040537647
F1527,0.0016205817943635292
F3691,0.0016174810984453947
F1823,0.001617194192759186
F3688,0.0016155143458985721
F120,0.0016146957744113122
F3247,0.0016127341366409809
F3822,0.0016116908766007354
F3843,0.0016103985313510316
F716,0.0016099810841397888
F363,0.0016065080467453363
F1662,0.0016064790893225434
F646,0.001605502632195721
F3350,0.0016050955331970984
F2083,0.0016038693787762126
F19,0.0016035486434209378
F972,0.0016001241138761113
F3595,0.0015979505799564864
F1096,0.001597699019153631
F3312,0.0015972432544805182
F3626,0.0015970907884599317
F2965,0.0015966152973813097
F260,0.0015946315841582903
F2441,0.0015913310698864036
F2849,0.0015913228702648663
F2294,0.001588865727763844
F3505,0.001588597869004893
F2625,0.0015871464439900507
F3649,0.001587019542585888
F626,0.0015854082386642654
F1520,0.0015851233897797856
F2953,0.0015838530679009866
F2857,0.0015834400153529327
F3345,0.0015831227888249977
F3169,0.0015793809273331183
F3893,0.0015790524566234865
F1092,0.0015786240583044453
F1683,0.0015780106990104237
F1191,0.0015778925349549944
F1159,0.0015754554519656905
F3200,0.0015739284521797403
F3358,0.0015715482365781241
F433,0.001570828346687092
F1231,0.0015696387553554292
F422,0.0015691857921423802
F3597,0.0015676901001082655
F3147,0.001567495218956827
F1424,0.0015672777043813646
F2180,0.0015671308518959703
F1163,0.0015621421331408758
F1475,0.0015618909082100174
F1760,0.0015612423767960015
F2856,0.0015612335897369212
F3568,0.0015599402760859693
F361,0.0015596079279792674
F55,0.0015574513520936195
F1749,0.0015559166587811868
F1794,0.0015553999747197622
F297,0.0015550589994527408
F1068,0.0015542691528972474
F1744,0.0015534451414395134
F721,0.0015522382934617385
F807,0.0015521705253439544
F3488,0.001548633504941721
F1607,0.0015471789363306065
F3417,0.0015437820408550351
F871,0.0015392336646371518
F3155,0.001535744364861702
F1407,0.0015346905518941467
F2171,0.0015327255201105228
F1487,0.0015309716884601698
F2677,0.0015295608848988618
F1074,0.0015291766742521196
F1510,0.001528754634676277
F3817,0.001526529323262249
F2018,0.001525839427533704
F126,0.0015258023271992327
F2676,0.0015231533474199255
F2213,0.001522558621401049
F1218,0.001522106469148743
F2440,0.0015158087622396677
F3331,0.0015157644950383187
F1955,0.001515711449164403
F918,0.0015133190688011444
F3825,0.0015104584038846403
F1220,0.0015054689173679137
F3420,0.001505400230292886
F1326,0.0015049639987360086
F3885,0.0015047850981531052
F209,0.0015002258916144706
F1426,0.0014979615175491068
F3176,0.0014945484169286427
F2177,0.0014908176077871316
F1797,0.0014897830984034188
F733,0.0014886882248672517
F2244,0.0014872130142228324
F1045,0.0014863134797756805
F782,0.0014855247445912934
F1822,0.0014848467271189048
F3373,0.0014828254115992756
F2014,0.0014789902463230309
F3466,0.0014789892368369806
F2135,0.0014763590637573154
F218,0.0014748033074237776
F1627,0.001473509625315339
F2949,0.0014702203929616298
F3405,0.0014689118468371731
F3494,0.0014661685622754383
F3627,0.0014656026231915087
F2111,0.0014651517735801978
F2356,0.00146419632288608
F2954,0.0014620694632313525
F3716,0.0014615793432338764
F1100,0.0014562711833500108
F1459,0.001456125859863877
F614,0.0014558017202549456
F525,0.0014543412408828393
F522,0.0014540584204831841
F1202,0.0014533862021248733
F3326,0.0014525855041895852
F3372,0.0014523210674257658
F1596,0.0014518103327034737
F2634,0.0014469285580480662
F3314,0.0014461631427648003
F623,0.0014459681347120945
F3370,0.001444831031867988
F110,0.0014447437437113964
F2010,0.0014437179392372546
F3836,0.0014436683857581567
F1950,0.001442613303784479
F3162,0.001441758544859284
F1114,0.001440975915994791
F3486,0.001440328370602706
F1207,0.0014390050393585652
F2120,0.001438180397542621
F3288,0.0014366887057289945
F3425,0.001435470347385559
F1996,0.001431298418578364
F1240,0.001430728732062625
F2067,0.0014306296369591687
F1764,0.001430478842609384
F476,0.0014287784955667737
F3007,0.001427766516303941
F3164,0.0014270519346312183
F1837,0.0014241401002359488
F224,0.0014239209407707065
F3764,0.0014217953109447734
F1570,0.0014198172003018206
F2229,0.001417456537081363
F3450,0.0014174487274670744
F3661,0.0014153399398734168
F1012,0.0014119995903344451
F3319,0.001408147763070411
F2951,0.0014079510916642501
F2038,0.0014077195425646893
F2722,0.0014072494432262328
F3403,0.001406146436990774
F2741,0.0014061250976822315
F3737,0.0014048922637329708
F3401,0.001400174968889889
F2189,0.0013999394154364797
F3456,0.0013993608529484503
F2057,0.0013986564918508915
F1918,0.0013986427516347044
F1947,0.0013945803341801621
F2963,0.001393587251054762
F976,0.0013932238197544855
F2349,0.001392623759230327
F2580,0.001391384068920476
F472,0.001391231198298648
F641,0.0013905928731200445
F3432,0.001389792576372506
F271,0.001388664291018693
F754,0.0013886354595329387
F2295,0.0013883391361857456
F2688,0.0013875491120737271
F3708,0.0013869554175239829
F1204,0.00138660527363621
F3500,0.001386394849079986
F3468,0.0013858422820767213
F3318,0.0013843488947069549
F1221,0.0013818522557336177
F3722,0.0013802485443131784
F570,0.001379214475675461
F929,0.0013779388692071182
F2129,0.0013779315891514488
F3511,0.001376505888422308
F3741,0.0013763013899812382
F1089,0.0013760903679354008
F1372,0.001375765030765419
F3696,0.0013747141327652423
F888,0.0013746532432650227
F3335,0.0013742926472086747
F3460,0.0013724964034791398
F2886,0.0013714624868227387
F740,0.0013703685726401682
F1138,0.0013700819354278693
F269,0.0013639165937471276
F1958,0.0013638042119585858
F3251,0.0013614479523225143
F3809,0.0013614418407338347
F3109,0.0013611461322677876
F1725,0.0013609320548736425
F1967,0.0013588049153970827
F321,0.0013562478825800417
F2168,0.0013555204518825859
F1199,0.00135463997510743
F3097,0.0013525456103713474
F109,0.0013503120210274222
F3680,0.001349653531473538
F1413,0.001349566677901315
F3437,0.0013493729910049046
F3338,0.0013488488388453401
F3623,0.0013473932634071595
F3820,0.0013470470248025945
F1398,0.0013444498936107108
F1499,0.0013440363999960292
F3168,0.0013425497225190153
F2491,0.0013411702590657715
F3619,0.0013376299370573275
F3855,0.0013362908502303483
F3375,0.0013347449096251518
F3186,0.0013347059816483098
F3148,0.0013318520907894538
F2342,0.0013306042072964708
F1055,0.0013297521926768363
F117,0.0013289233154020197
F900,0.0013238023714237102
F1170,0.001323584843975656
F1910,0.0013233620166999138
F2195,0.0013201866962467834
F3409,0.0013169932046518396
F2748,0.0013137088507793049
F1260,0.0013133742590190067
F3763,0.0013117614733182403
F1314,0.0013098302649177107
F944,0.0013084793863589184
F727,0.0013072705691791198
F854,0.0013030412493367782
F598,0.0013025776475056317
F1327,0.0013006526635694904
F2119,0.0012994809014416075
F1533,0.0012957567881616283
F2224,0.0012931890127341195
F1641,0.0012913575574377
F124,0.0012891362219036306
F2286,0.00128829796698815
F1224,0.001287816073935688
F3253,0.0012861753400813525
F3453,0.0012854399139925476
F1810,0.0012849559265668553
F736,0.0012844963768866569
F3082,0.0012840464507212213
F3192,0.0012830973920812117
F2169,0.0012830464145950904
F1920,0.001281715505498049
F772,0.0012813641444338053
F3679,0.0012807659554738837
F2284,0.0012802373012320567
F692,0.0012798311139066154
F3261,0.0012778250062904783
F30,0.0012760947090477703
F3638,0.0012752261138748722
F1531,0.0012750761132408472
F1883,0.0012715278339756608
F3849,0.0012715121494787374
F2260,0.0012694171707455792
F1522,0.0012689590317265242
F1735,0.0012685460127724868
F3526,0.0012671831183664883
F2437,0.0012668727296678561
F1900,0.0012665212256198766
F1416,0.0012645925020011717
F2203,0.001263853073015464
F3151,0.0012633270117227147
F1206,0.0012592824007990888
F324,0.0012589305153090091
F1493,0.001256960095121662
F3537,0.0012562670083451355
F2687,0.0012541150061187167
F2220,0.0012537238001035789
F1687,0.0012526893534039463
F1676,0.0012523046051839959
F3609,0.0012508603936768337
F1033,0.0012499314334332157
F3881,0.0012496859070569855
F3045,0.0012496100493871731
F1267,0.0012493513386040433
F2742,0.0012480987370175889
F3606,0.001246990624479749
F2962,0.0012458791306129147
F410,0.0012451163501036033
F3600,0.0012444821592011435
F1951,0.001244478245029934
F3308,0.0012412343509881074
F1582,0.0012395816669592552
F115,0.0012371247615682313
F3512,0.0012353364818543655
F507,0.001234790396877572
F3439,0.001233136230467058
F2850,0.0012320682396858018
F360,0.0012315141672020191
F762,0.0012302554162409995
F2895,0.0012257628592937664
F2193,0.001225591941652171
F1184,0.0012255037327160156
F263,0.001225230348416484
F3576,0.0012250948567776865
F635,0.0012245315431279602
F2084,0.0012241252451085094
F3581,0.0012236143375359276
F1842,0.0012235890696578045
F3081,0.0012229052798720108
F1618,0.0012226815495315346
F2854,0.0012210918995567699
F627,0.0012206203716098596
F836,0.0012204628871012035
F1461,0.0012202843951312214
F1665,0.0012192737576262047
F2858,0.0012176242947044003
F1156,0.0012170459352373042
F2007,0.0012124324866469305
F3780,0.0012105070524611738
F3448,0.0012095659394485425
F1437,0.001209105811341149
F2091,0.001208875005813459
F1151,0.0012081194976548693
F993,0.0012079176140563641
F3264,0.0012040422924305405
F771,0.0012020040376043983
F938,0.0011999072508759312
F2161,0.0011985581967763892
F505,0.0011984136313505367
F564,0.0011967874674180257
F804,0.001196187871218335
F1403,0.0011937234475959402
F2049,0.0011937153931036448
F1551,0.00119231146045784
F1048,0.0011918049630030847
F1919,0.001190575208392608
F672,0.0011894435590104058
F3906,0.0011890443485300661
F2789,0.0011886334817653443
F2052,0.00118702192882425
F2068,0.0011867674680781093
F3202,0.0011853558894182603
F1050,0.0011833470291036097
F2019,0.0011830927756302234
F1691,0.0011829313286230159
F998,0.0011828892149413628
F1550,0.001182555341557756
F2898,0.0011820068730715727
F3797,0.0011790988470902208
F1462,0.0011790467396404214
F2186,0.0011766056423467841
F890,0.0011765213543321051
F2548,0.0011761376533925283
F1464,0.0011723871914645079
F3434,0.0011707407086214427
F796,0.001169559883972604
F14,0.0011690685262542022
F939,0.00116888028494877
F3705,0.0011684467153082467
F3315,0.0011663722409848143
F3802,0.0011663031693307513
F1473,0.0011657442878201252
F1638,0.0011656633593931653
F3530,0.0011640981853552335
F1775,0.0011628257710161183
F1328,0.0011607424561840274
F373,0.0011564788867711728
F2853,0.0011559389390786157
F3695,0.0011547486414186237
F1845,0.0011541978953960585
F3544,0.0011535721753800354
F3747,0.001152946304105229
F1767,0.0011514747738018416
F2353,0.0011484721919978735
F309,0.0011450401392292253
F1655,0.0011435667172197128
F1615,0.0011418255634635388
F3911,0.0011417305488945484
F523,0.0011402216153916234
F167,0.0011396478748237904
F2064,0.0011334392726326525
F1471,0.001131013026515415
F1478,0.0011270402949521419
F3304,0.001125467323309426
F744,0.0011253965063509064
F2952,0.001123534787759839
F3539,0.001123062977018141
F3191,0.0011210436186582795
F2382,0.0011202219405584968
F3339,0.001116759911496401
F3528,0.0011163589496222537
F3789,0.00111635807193744
F3522,0.001116030703904869
F3365,0.0011157725413478703
F1443,0.0011149049634384678
F1703,0.0011128277129588415
F3730,0.0011117331706971267
F408,0.0011096757920705524
F1390,0.0011068833705908387
F2164,0.0011062336050634558
F1361,0.0011056610515892684
F3223,0.0010995460102225518
F1752,0.0010989919212497368
F1030,0.0010980324300862154
F1344,0.0010976488912720628
F447,0.0010962274874589673
F1363,0.001090223435504134
F1126,0.001090168821674009
F1480,0.0010897423873514889
F3682,0.0010878053802590992
F684,0.001087788353168695
F3615,0.001087754494617732
F1084,0.0010873181859240022
F1634,0.0010858526424301074
F577,0.0010809471526771475
F2330,0.0010779960095694818
F1095,0.0010758630897633736
F3732,0.001075274046945962
F1904,0.001075149671078357
F837,0.0010743567434264856
F1888,0.0010735015368026346
F1249,0.0010732109833040404
F1766,0.0010731215767115776
F648,0.0010727023738269503
F616,0.0010714125319170043
F1353,0.001069618001509176
F3170,0.00106774303583701
F2638,0.0010674947510461719
F2005,0.0010673147392906701
F549,0.0010671899878716973
F670,0.0010650348883552985
F3349,0.001064685910523333
F1695,0.00106364814657256
F2117,0.001063201937931857
F3613,0.0010629336948071444
F1110,0.0010612179638150865
F526,0.0010608250558890031
F3152,0.0010567222505754037
F825,0.0010526462324748076
F563,0.0010506182279589327
F706,0.0010478877077069182
F1329,0.0010478516237263369
F1770,0.0010468308226218026
F123,0.0010459791097567894
F3428,0.001044554826900912
F1476,0.001043017710666172
F1042,0.001042643141467292
F1715,0.001041965764500885
F574,0.0010412163318386236
F3650,0.0010409977302906492
F3666,0.001039702750959437
F3646,0.0010393728601681973
F2113,0.0010382123318705139
F1192,0.001036848949157787
F1182,0.0010366325379428387
F3685,0.0010355208045934594
F841,0.0010352061929653766
F2380,0.0010335736537895324
F760,0.0010327952957940312
F2070,0.0010319012094180957
F2227,0.0010314959727113493
F3815,0.001031490333309848
F1807,0.0010314657643273328
F2089,0.0010301516996701343
F3683,0.0010299416084742496
F921,0.0010295682343549606
F3197,0.0010264254359868552
F272,0.0010264132698548645
F2991,0.0010233168458984032
F1232,0.0010219053891481478
F3860,0.0010212981145498734
F3889,0.0010211725963410467
F155,0.0010201594030472272
F795,0.0010190796864708584
F650,0.0010166059916265624
F3204,0.0010122545722003329
F1149,0.0010113806102548528
F1981,0.001011173051541192
F456,0.0010083053726501756
F3633,0.001007502323713494
F818,0.001006721775511199
F1768,0.0010046196147235342
F3790,0.0010034056467476127
F1193,0.0010033980143629995
F2992,0.0010010740269630336
F1532,0.0010003890340601895
F1365,0.0009997864400670409
F3327,0.0009994103607091631
F3356,0.0009983235746090502
F3199,0.0009977497218747189
F645,0.000996367808070997
F1975,0.0009930341185779845
F3868,0.0009922310625570807
F366,0.0009921579606003705
F1123,0.0009912767187458815
F25,0.0009880618120623463
F2160,0.0009875666780504444
F3922,0.0009872501545049595
F1731,0.0009863849052461626
F3145,0.000981319609870579
F989,0.000981250474353157
F2287,0.0009805835547398445
F1661,0.0009803734575594136
F1772,0.0009799941741175378
F3652,0.00097930003524338
F1254,0.000979160517844857
F2490,0.0009775391918976917
F2549,0.0009764899802126026
F256,0.0009751796608632457
F3707,0.0009747615001745036
F2248,0.000974732934897693
F1043,0.0009722499652996541
F3273,0.0009682305807620084
F2884,0.0009677284360090077
F920,0.0009670522100511114
F3183,0.0009657730005735443
F1586,0.0009650972717744066
F1799,0.0009641674954380397
F1507,0.0009641437956693366
F3324,0.0009629227106884297
F1565,0.0009627857118695848
F3249,0.0009623443436573842
F1519,0.0009620516420486558
F1552,0.0009609282640690164
F3736,0.0009608727448295884
F738,0.0009608723247377382
F894,0.0009605178841416429
F1299,0.0009594917006067183
F2737,0.000958838539594109
F28,0.0009580811003044865
F1624,0.0009573152739867918
F699,0.0009545364315215465
F2088,0.0009542255135724931
F3542,0.0009530074286917545
F1225,0.0009523890176041938
F302,0.0009515845462493289
F1005,0.0009514248462104691
F1669,0.0009447183012447624
F2682,0.0009404393912528786
F1593,0.0009393236769783542
F743,0.0009357689902358413
F1140,0.0009352764627909016
F1153,0.0009344483139293036
F536,0.0009310599396518127
F1832,0.0009305794245596521
F851,0.0009291438286347375
F3777,0.0009263299259381075
F660,0.0009261377440865637
F643,0.0009241556354183666
F3766,0.0009238096129738915
F985,0.000923647078436951
F454,0.0009234621996057069
F2888,0.0009229364436365017
F2347,0.0009223065906243111
F3006,0.0009222375342786693
F3497,0.0009174905368051212
F3713,0.0009163130459632907
F1730,0.0009153948161879644
F431,0.0009105864468955671
F1544,0.0009076876353636409
F244,0.000907280014890155
F731,0.0009065653931489281
F141,0.0009051127513675095
F2081,0.000904936347997598
F2046,0.0009046113217238139
F3427,0.0009043958276547803
F1001,0.0009034721504078691
F3757,0.0009014931443129814
F1944,0.0008986272043407517
F2451,0.0008971093128280483
F1143,0.0008969401900330576
F1079,0.000896362293624775
F3433,0.0008963365816762048
F2478,0.0008961052998053276
F1291,0.0008951847228256815
F1847,0.0008942575898323035
F1370,0.0008942451398037399
F3210,0.0008915511329401493
F1289,0.00089148252129434
F1246,0.0008909106685530688
F1588,0.0008908722673680591
F666,0.0008892029069405005
F221,0.0008867169121089535
F2051,0.0008860071184342289
F3720,0.0008845884670567461
F712,0.0008837000363073333
F737,0.0008821654700926773
F3670,0.0008808727108995384
F1257,0.0008783309253624916
F2778,0.0008782955603287013
F1041,0.0008778101330703114
F1991,0.0008776213755693485
F1698,0.0008763155645732379
F1876,0.0008756688067029783
F722,0.0008744950715644517
F3608,0.000873806273328448
F3477,0.000871991684491702
F1124,0.0008711971921511186
F1371,0.0008698670606887005
F763,0.0008687524734811714
F1727,0.0008686733782347078
F1649,0.0008682817005642995
F2690,0.000865300461339813
F233,0.0008638185585013725
F1392,0.0008625986546582087
F374,0.0008623748701399592
F860,0.0008589147915604167
F3612,0.0008583304776166312
F1942,0.0008580279972932869
F1442,0.0008571932022511941
F464,0.0008561836188721861
F3239,0.0008558982867046261
F3892,0.000855762907610913
F1288,0.0008540565563339708
F901,0.0008532157496721204
F694,0.0008527418561863342
F205,0.0008525015753526599
F677,0.0008497669513890527
F1196,0.000849082999458517
F726,0.0008442102432790755
F1248,0.0008441502073058826
F3715,0.0008425201178635655
F3229,0.0008406261073636845
F1316,0.0008395579314595114
F196,0.0008366208493000293
F3424,0.000835936704552176
F1470,0.0008334274975531075
F1049,0.0008331872657392214
F1271,0.0008323183228301501
F857,0.0008321728021757346
F2751,0.0008319358642688846
F1663,0.0008312245736331603
F3260,0.000829571780894045
F3102,0.0008292283282441693
F1463,0.0008264336177454812
F612,0.0008249795659487358
F152,0.0008226954058285774
F2482,0.0008208173782987549
F662,0.0008190879392476758
F15,0.0008171427684197097
F3866,0.0008158595827379989
F3383,0.0008146454395085989
F3556,0.0008140727635698175
F323,0.00081281685082224
F2013,0.000811889078724426
F2899,0.0008085156199886256
F1342,0.0008084728302415467
F3538,0.0008051606776909859
F227,0.0008011481879920401
F934,0.0008003167678326539
F1757,0.0007999793271019628
F2283,0.0007990714346044481
F1349,0.0007978182799450728
F3635,0.0007967911703081754
F755,0.0007914976820361241
F1217,0.0007914402482184224
F1150,0.0007899478588004882
F936,0.0007893565770094035
F318,0.0007882944911271617
F1223,0.0007799752915835789
F1850,0.0007798678534990389
F3520,0.0007798200786421905
F1870,0.0007795721793460997
F1293,0.0007792604947355342
F1197,0.0007742458503467997
F2343,0.0007713085444501777
F1374,0.0007708414318265966
F3703,0.0007687969972046682
F3445,0.0007672909316822629
F2350,0.0007666679076500094
F1795,0.000765118807670051
F631,0.0007641223752573589
F1801,0.0007623900170817821
F2208,0.0007615326758171337
F253,0.0007612582222162878
F1515,0.0007582917283973645
F3213,0.0007569088498227128
F409,0.0007567931366054825
F1075,0.0007550652003665004
F709,0.0007519470791117477
F1039,0.000749625782934138
F3917,0.000749149648809122
F3760,0.0007491449083593116
F2341,0.000748546490962787
F1756,0.0007484647055268079
F1313,0.0007478756858844138
F3714,0.000747513398424382
F1296,0.0007473488213322055
F845,0.0007461562173946001
F1352,0.0007452967091815532
F791,0.0007437575332231994
F1335,0.000742534503523129
F473,0.0007408123330167049
F905,0.000740324696797634
F1119,0.0007400446647192194
F2535,0.000739303762542054
F306,0.0007392812476920696
F3919,0.0007375570114577235
F3785,0.0007374817975693837
F2166,0.0007369145504494412
F1902,0.0007359035370537725
F2015,0.0007351732372851139
F969,0.0007324018728555037
F2384,0.0007320773559126303
F53,0.0007310078822424515
F1441,0.0007306303498210154
F2394,0.0007303599020163087
F1556,0.0007302714819328315
F3692,0.0007302428684007323
F990,0.0007295683749141135
F1256,0.0007280938708577045
F800,0.0007266991141624546
F2247,0.000726157871901556
F1970,0.0007259840527513717
F13,0.0007257490525368615
F809,0.0007216661448286033
F3381,0.0007214333672102002
F326,0.0007163373995577871
F3343,0.0007160996575269474
F2678,0.0007148469887691133
F247,0.0007134271876996223
F56,0.0007132925109637478
F1230,0.0007110577859246181
F1697,0.0007103053739511145
F1564,0.0007098528456158659
F3244,0.0007075749520518704
F3541,0.0007067238772886508
F3554,0.0007064817116332334
F675,0.0007038104914299792
F258,0.0007029192918830418
F606,0.0007026625888787441
F3391,0.0007010318392798309
F1906,0.0007007423945173397
F2172,0.0006979710511911819
F1844,0.0006973762357468383
F2167,0.0006964252537315918
F1222,0.0006956213544917489
F2255,0.0006955947138663765
F1875,0.000695539388887112
F2106,0.0006923563198416582
F1740,0.0006890852820877758
F884,0.0006886565238313214
F1438,0.000687793208379528
F303,0.0006869151867214818
F328,0.000684959701344301
F3823,0.0006807705712467138
F833,0.0006797165811774919
F747,0.0006789881155151445
F842,0.0006779414948695495
F1817,0.0006760890388711749
F3552,0.0006750027608657394
F2636,0.0006749174012515846
F1290,0.0006735633757164461
F2995,0.00067275723709459
F461,0.0006722726074687158
F3867,0.0006719550082953107
F537,0.0006699229128406259
F2297,0.0006688996397478109
F1675,0.0006684264708218812
F1949,0.0006671793663259873
F2131,0.0006667847156350826
F1410,0.0006665678821518028
F330,0.0006625298130092938
F1198,0.0006617138032117831
F359,0.0006568340137421691
F566,0.00065542962399745
F1786,0.0006525551162741561
F1559,0.0006517031865058698
F1129,0.0006494525643768734
F3795,0.0006485227195807131
F2002,0.0006476770418081257
F3303,0.0006467264755345425
F2126,0.0006456273831249026
F1176,0.0006448933276832491
F2547,0.0006443998648560934
F1960,0.0006436914890854961
F1699,0.0006428036654183567
F1580,0.0006416972391152242
F2543,0.0006411370233718738
F3653,0.0006396417252271247
F1982,0.0006394735798734841
F3144,0.0006385446621338664
F2544,0.0006384896579556543
F3829,0.0006380856698627868
F423,0.000637748644440328
F1449,0.0006376296489933875
F1700,0.0006357782433261683
F1629,0.0006352145748090843
F1866,0.000631670505478743
F3687,0.0006298472672530142
F3382,0.0006293481684470636
F4,0.0006289991661923011
F2045,0.0006271190738464938
F3729,0.000625895047637659
F3569,0.0006244916743853857
F3734,0.0006242419457621606
F1659,0.0006239285339632028
F1720,0.00062336376392369
F700,0.0006229286061704142
F1998,0.0006200610042180754
F1347,0.0006196955343166222
F1467,0.0006191464163143312
F2254,0.0006178241516981986
F3869,0.0006176429838231634
F3774,0.0006159867773275485
F1805,0.0006159389098651102
F1,0.0006153874823958683
F232,0.0006144044963887207
F978,0.0006139545567723781
F1509,0.0006128691563200839
F1400,0.0006104193845223316
F1297,0.0006076548523182845
F2152,0.000607047220391399
F1940,0.0006057994801532685
F1364,0.0006053418623197526
F3172,0.0006031588054369319
F1444,0.0006024101984555275
F1292,0.0006023980732923206
F426,0.00060227963684234
F624,0.0006006231828523667
F3900,0.0006000951400869647
F3830,0.0005988261129364902
F3435,0.000598592931305264
F3882,0.0005970047602242845
F967,0.0005957016687537786
F2896,0.0005947951259340778
F906,0.0005941271289080508
F3301,0.0005929926948770037
F1592,0.0005926672095338814
F531,0.0005920891155141161
F2344,0.0005885416943884891
F881,0.0005873227462761532
F1636,0.0005836238243278613
F710,0.0005831517996151003
F2252,0.0005810993898650585
F1575,0.0005785455049560628
F364,0.0005784548337681716
F1038,0.0005766384716094919
F673,0.0005752750103519277
F2536,0.0005746223700929809
F1098,0.0005718675737526047
F1164,0.0005713430054131718
F941,0.0005690136393032841
F1546,0.0005684207523464213
F2494,0.0005675908152438236
F362,0.0005669026720853676
F3676,0.0005646150926965632
F2743,0.0005640352243960756
F1995,0.0005636921973573017
F2205,0.0005634326403666234
F3547,0.0005623095844577986
F16,0.0005621401305658802
F2259,0.0005600003771193407
F3630,0.0005598061799569898
F1485,0.0005559525497191853
F1357,0.0005524168657118356
F3902,0.0005494527109766167
F1076,0.0005484808816956788
F1440,0.0005476524455761966
F1451,0.0005465219139988431
F1250,0.0005461069624729253
F1831,0.0005455067982038653
F3431,0.0005450738245362796
F1873,0.0005434455080477463
F3507,0.0005412326079375918
F1158,0.0005395038450786149
F1147,0.0005388427667807338
F3529,0.0005387251068715848
F3745,0.0005380365386215002
F761,0.00053765091466218
F3887,0.0005372637736429375
F2075,0.000536523552180701
F3398,0.0005356942828261824
F2424,0.0005323068886149418
F2016,0.0005309227001617511
F3584,0.000528778823739251
F3571,0.0005272352798487701
F2750,0.0005265334629798168
F1931,0.0005230423572863963
F2282,0.0005229496480639861
F1626,0.000522782748763384
F1804,0.000521811908456904
F2121,0.0005217360423889206
F789,0.0005216912083106928
F752,0.0005215080951562756
F3655,0.0005211150180528534
F2157,0.0005210840485693202
F966,0.0005208381809732598
F2258,0.0005203532081548001
F2541,0.0005197356257690133
F2740,0.0005178897506773472
F1620,0.0005126197414571099
F2679,0.0005109172165950193
F1914,0.0005105698836165296
F1512,0.0005084977278660974
F3353,0.0005068437942552517
F3047,0.0005053714486382699
F1295,0.000505170838261626
F3657,0.0005048269583357579
F1144,0.0005041512812348214
F1305,0.0005025595903416225
F534,0.0005017178933173216
F2427,0.0005015982784354334
F735,0.0005015407740844857
F3846,0.0005007675623681651
F1667,0.0005002637919786501
F1899,0.0005002106611786683
F2885,0.0004996865518304139
F1986,0.0004957422973653758
F1304,0.0004956421084398865
F756,0.000494364052658347
F1793,0.0004934363670292541
F1367,0.000489747404711971
F3364,0.00048798633747715314
F1790,0.0004871227061290506
F769,0.00048686237700179547
F1238,0.0004854818406475614
F1524,0.00048410819888300427
F2132,0.0004840370801998395
F1397,0.0004836932776518532
F3546,0.00048276933470980943
F1632,0.0004826584031298875
F1739,0.00048205035902737503
F3577,0.0004804330495163933
F690,0.0004798754064063715
F220,0.0004793382822297909
F1808,0.00047831501190509496
F2735,0.0004782099137673468
F1959,0.0004772365736914752
F786,0.00047671586909125985
F657,0.00047658400398309375
F3819,0.00047545455357156374
F1450,0.00047457053533117577
F1778,0.000473008325421409
F3847,0.0004699631746731825
F547,0.00046924571497164447
F1375,0.00046850809469478616
F1656,0.0004684828874644831
F1848,0.00046847567889518604
F1460,0.00046776031044681865
F3651,0.0004671752553865316
F3307,0.0004644032043812363
F1783,0.00046350397636629737
F1456,0.000462006069394727
F1846,0.00046160156427244026
F1601,0.00045870583842189117
F1999,0.0004579837891854899
F831,0.0004576444818238379
F1448,0.0004571776303619046
F1696,0.00045676001306205194
F1798,0.00045662328791218343
F3091,0.00045154695137483714
F3852,0.0004504546636493467
F1614,0.00045005868164271767
F2199,0.000449758878272033
F1623,0.00044915567255687794
F3758,0.00044562591803565255
F2539,0.0004451886820006079
F1014,0.00044355296396803023
F1905,0.00044260739532409055
F1020,0.00044145161656283793
F2734,0.0004409568096731542
F1978,0.00044009738903583173
F816,0.0004393928514928591
F151,0.0004390663759099578
F1004,0.00043656360224297863
F885,0.0004365517343043468
F3588,0.00043597643383508355
F732,0.00043510050193806826
F1903,0.0004343313189059117
F1377,0.0004340151935338099
F3723,0.0004339460630727876
F859,0.0004320854936642471
F3385,0.0004317482304421194
F2996,0.0004306633879099797
F849,0.0004294677302987271
F3161,0.00042946081328565366
F1574,0.00042890397716099926
F3231,0.0004283309317525408
F1779,0.00042697297993510297
F2776,0.00042637975173120957
F1776,0.0004249950226480337
F3870,0.00042193867250062134
F565,0.0004207162386130614
F305,0.0004194843360179057
F3907,0.00041785026170915174
F3693,0.0004166683882469435
F142,0.0004164844058679451
F823,0.00041643402323143786
F2128,0.00041567821647536807
